Continent,country,Energy,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Consumption
Africa,        Guinea,Petroleum,3.53411619,3.461523389,3.524460082,3.587396775,3.59722546,3.33564971,4.131907096,4.436159761,4.498215989,4.325019294,5.864136574,4.506067217,4.659469711,4.893086815,4.949264877,4.893086815,4.906492444,4.949264877,5.011292977,5.011292977,6.564880941,6.86922678,7.123424204,7.451896542,7.717434531,7.995310457,8.26142214,8.633650219,8.763675708,9.306337492,10.96593403,11.39837654,10.84316879,9.507103436,10.02853766,11.15056622,12.34798368,12.10593052,12.05172288,12.05172288,11.50745985,12.14231584,302.8632104
Africa,        Guinea-Bissau,Petroleum,0.358145913,0.357167586,0.357167586,0.357167586,0.477527884,0.535751086,0.460823368,0.79529283,0.91446472,0.924952069,1.13099172,1.13099172,1.201470819,1.31643435,1.31643435,1.31643435,1.263668859,1.31643435,1.31643435,1.316434643,0.99657211,1.014891935,1.036811265,1.205399656,1.247191125,1.263256022,1.292052941,1.372797295,1.336989179,1.385191781,1.421498876,1.442339087,1.470731373,1.505499632,1.580976432,1.633524224,1.700807279,1.376072742,1.379929794,1.379929794,1.317619242,1.390311077,47.914583
Africa,        Kenya,Petroleum,25.36461445,24.0613944,24.0613944,22.82747676,22.27136862,22.82747676,23.99969856,21.19779318,23.75384959,25.70442325,25.64882269,22.49259769,25.16171312,25.72858227,26.69928981,28.30453426,29.65349454,27.17171949,31.23672033,31.5715329,38.63576114,36.0079924,34.38835139,30.6831484,34.52004317,38.61317377,42.77786786,42.64452619,43.83830401,50.48133508,51.95964871,53.47905324,49.66926507,53.21843296,54.00321207,63.02324403,68.3804572,69.130127,71.45245555,68.45417278,65.36281738,68.96882435,1639.430711
Africa,        Lesotho,Petroleum,0.597772447,0.596138972,0.596138972,0.596138972,0.597772447,0.655753045,0.687819258,0.687819258,0.462880521,0.687819258,0.687819258,0.687819258,0.689636737,0.680619369,0.758999506,0.758999506,0.761078927,0.758999506,0.727985456,0.727985456,1.608542751,1.621384648,1.654263936,1.653344209,1.734254401,1.756818331,1.731453907,2.324739352,1.868526339,2.140078153,2.219293926,2.321483243,2.507683278,2.513901031,2.624895584,2.529666775,2.806979848,3.047672023,2.958425688,3.02277552,2.886276489,3.045509683,63.98396524
Africa,        Liberia,Petroleum,8.244919501,7.589900714,7.589900714,7.589900714,6.976470347,6.957408939,5.159342361,3.833671772,5.001451693,4.040526549,2.401573035,1.352775726,1.418536646,1.565455636,1.565455636,1.565455636,1.626036902,1.621633991,1.677812053,1.677812639,1.890474383,2.016295322,1.988988601,2.178261327,2.362909341,2.765883375,2.833083511,2.64428691,2.342747425,2.13846636,3.366904313,3.74886175,4.157953917,3.677997356,4.843308166,4.861066896,5.588769021,4.822166165,5.476195198,5.476195198,5.22890144,5.517375176,159.3831324
Africa,        Libya,Petroleum,62.49371773,71.67141562,77.2804828,77.90371255,74.99246133,79.77340152,77.77906655,83.57944251,87.98309539,90.25035078,95.17046245,101.667692,91.63744471,98.66382087,102.1309778,109.6365918,114.8525414,121.4488809,114.6560553,110.8691329,156.5598189,156.2151994,160.7779108,166.5037376,159.0498035,167.7182384,160.8492018,152.7395499,158.8418729,184.8453366,189.4778527,114.1452816,153.387926,154.8106816,161.9362611,131.501037,120.849901,126.028746,132.1996413,129.0438822,113.7876792,114.3322106,5110.042518
Africa,        Madagascar,Petroleum,5.000828482,4.363769423,3.740373833,4.987165013,5.000828482,5.361202367,3.485386188,5.104286782,5.611471833,3.906782304,3.78657671,3.980487919,4.37065756,4.442094476,4.90169076,5.158829318,5.172926427,5.221124634,5.221124634,5.221128443,7.945129812,7.709777269,5.60421393,7.420152629,8.138530908,7.792754283,7.711176637,8.155301642,8.8106272,7.418130929,7.898723886,8.594480514,9.537723694,9.247968669,10.17606932,11.5346901,12.65108573,10.40946052,10.00001734,12.96961013,9.797162595,9.810744903,293.3722682
Africa,        Malawi,Petroleum,1.892347532,2.201706601,1.824271326,1.509741686,1.450799755,1.69845947,1.572647614,1.57076128,1.56671495,1.992163256,2.11509668,2.6843195,2.6916738,2.546961979,2.744957315,2.924068801,2.932080007,2.924068801,2.924068801,2.924068801,3.138340873,2.917188282,2.736364504,3.009153364,3.188702885,2.827663597,2.97422835,2.897167592,3.51909408,3.089842927,3.894762272,3.669720399,3.609961584,3.730508816,3.779060381,3.462639133,4.088963258,4.666143372,5.437006448,5.58378597,5.331642476,5.625784297,127.8687028
Africa,        Mali,Petroleum,1.800729069,2.394412115,1.795809013,1.795809013,1.800729069,1.975389885,1.489863101,1.752357992,0.931265047,1.924047788,1.927769474,1.928030244,2.046411913,2.040863958,2.040863958,2.040863958,2.17629852,2.170395742,2.226573804,2.226576148,3.705482514,3.745380324,3.807382347,3.833267432,3.972967195,4.076062175,4.817503363,5.785811228,6.904079423,8.717726569,8.717726569,9.518700083,10.1390514,10.89390584,11.67769725,14.13548028,18.10000644,20.01332105,21.26041343,22.95900036,21.92217298,23.13159963,280.3197977
Africa,        Mauritania,Petroleum,2.541684463,2.414038134,2.414038134,2.414038134,3.630977888,3.621057201,2.067689866,2.874567623,3.745061833,4.316687253,3.868211491,4.055333011,13.38670179,13.70771815,13.66865129,13.86870261,14.03658546,14.05441245,14.12164892,14.12164892,4.947186921,5.160578821,5.548216942,5.722827069,6.169742899,6.368800946,6.198796779,7.070017922,8.714450829,8.506051649,8.423619029,9.051964561,10.04772594,8.851835892,10.70124134,10.60207022,9.873004766,15.21650026,16.04298294,16.79388481,16.03548127,16.92014408,361.8965805
