Continent,country,Energy,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Consumption
Asia & Oceania,        China,COAL,4046.22866,4053.986169,4350.17652,4665.879382,5156.403178,5447.636066,5606.855302,5920.112273,6327.553118,6288.704755,6334.886093,6373.799031,6590.874032,7029.865126,7555.280414,8194.057247,8456.846841,7996.287884,7975.967042,8204.706051,8751.45868,9088.72171,9708.760375,11519.78258,13947.2001,15985.56339,17768.29048,19079.85117,19742.28117,21368.82028,23767.94624,26187.60149,27688.45694,28162.78328,27676.02357,26787.90458,26112.37953,26186.76131,26478.82924,26769.89469,26929.05442,28185.94122,594470.4117
Asia & Oceania,        Cook Islands,COAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Fiji,COAL,0.113436708,0.097231464,0.124240204,0.097231464,0.118838456,0.086427968,0.08102622,0.057618743,0.038712625,0.070672772,0.102633212,0.097231464,0.116317484,0.130632292,0.127683833,0.124735374,0.121786915,0.118838456,0.10803496,0.097231464,0.091829716,0.08102622,0.088055876,0.089123275,0.000115149,1.91E-05,0.00003223,5.95E-07,0.000036332,0.000055963,2.71E-05,0.000031937,0.000016408,1.04E-05,1.50E-05,1.39E-05,3.49E-06,2.01E-05,1.08E-05,0.00000586,2.19E-06,1.80E-05,2.381031684
Asia & Oceania,        French Polynesia,COAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Guam,COAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Hawaiian Trade Zone,COAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Hong Kong,COAL,0.0226196,0.429895167,7.662693634,22.64114781,31.67648931,38.93191382,47.28847335,58.90318615,65.3817824,69.72598674,74.53779624,80.07363979,85.96395855,93.61911007,72.29027381,73.34615674,60.78869154,45.90828337,54.47601973,45.93090942,51.88156421,60.58505683,65.75134154,80.51861918,80.63174941,81.63483814,86.00166853,92.47272296,85.56423125,93.00066442,77.86382764,94.49398463,93.15150463,97.83509996,103.9830117,84.35358601,84.17780418,79.21072695,77.15650659,73.8723487,39.33262882,43.69289016,2756.76541
Asia & Oceania,        India,COAL,534.5594052,600.3868913,639.6069261,672.224493,742.0924162,773.3936364,841.993783,901.9187844,962.9169067,1022.787936,1088.675468,1161.569751,1222.624813,1274.004268,1333.782674,1402.812798,1473.531144,1535.622306,1540.233767,1625.502922,1677.921644,1727.856127,1801.200288,1853.982787,2057.433746,2184.550777,2341.665997,2565.882685,2814.342055,3146.803838,3349.073177,3493.569575,3790.810906,3961.743719,4377.529227,4409.355969,4347.797533,4508.242965,4793.617007,4794.289436,4537.209809,4814.540995,94699.66134
Asia & Oceania,        Indonesia,COAL,1.486209098,1.289267683,1.287612819,1.847469894,7.976212717,15.54970924,24.17937993,30.34926406,38.85685103,46.59488024,51.42947693,56.7004435,58.51000036,58.49508842,65.61074695,70.65883077,76.46403274,90.47590012,101.0036067,130.2505177,142.0579527,157.1225389,164.1951209,182.1631176,201.2791777,228.507116,239.2891958,284.913108,298.1062396,315.6031126,375.9977479,385.2079726,389.0441984,415.0982328,466.2065635,528.9485859,547.9950014,583.1603014,673.9938107,812.4073204,773.2803055,897.1599285,9990.752149
Asia & Oceania,        Japan,COAL,702.2724522,770.3578816,764.6532595,747.6819433,838.7171423,878.8225955,842.1481011,838.2105573,908.1762151,903.60352,953.0602203,965.2678335,951.1115198,974.2953549,1006.357347,1046.132688,1062.452818,1084.834305,1044.124397,1088.411289,1154.946765,1191.208311,1235.791094,1282.204354,1306.673335,1348.518313,1328.413844,1378.850437,1335.913436,1273.60587,1373.127034,1336.920536,1410.26692,1487.974492,1447.360101,1424.457058,1418.549712,1429.725981,1393.967631,1381.174669,1357.663255,1351.33084,48019.33542
