Continent,country,Energy,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Consumption
Africa,"        Gambia, The",All,0.654753548,0.652964649,0.652964649,0.652964649,0.714276652,0.712325098,0.643888564,0.783930892,0.786045098,0.783930892,0.787653467,0.783930892,0.786045098,0.846241383,0.97535894,0.902432867,0.904871795,0.902432867,0.963085169,0.963089565,1.265601694,1.378625019,1.372794098,1.372794098,1.448686333,1.463887874,1.590675817,1.650011649,1.714066786,1.8415707,2.008681265,2.11158752,2.058532179,2.048781154,2.265068572,2.318151169,2.33682852,2.376965922,2.392943512,2.440300108,2.330355483,2.458479826,58.09857603
Africa,        Ghana,All,25.33155879,24.36232501,24.29973024,16.1092757,14.96354344,17.37522819,22.72319652,24.92386999,27.31093598,30.13436035,29.3549102,30.49712239,33.17036567,32.64513265,33.61868306,34.18385302,36.12089215,35.55778306,27.81636773,33.79781184,41.62720151,41.86766925,38.32363382,35.09292392,41.45493379,42.6027105,41.44512825,39.11306593,46.21521851,53.15612896,54.77667858,68.86327686,70.66626959,74.27857538,75.37220301,82.19589689,83.19497164,83.35139981,96.07808735,98.84078732,112.1211495,114.3689477,1989.303804
Africa,        Guinea,All,3.98553337,3.915742559,3.978737956,4.059968461,4.072330739,3.829380692,4.631903944,4.941046489,5.007600634,4.845794636,6.392930508,5.045435971,5.200088424,5.438082365,5.500689737,5.471484139,5.498581685,5.80348761,5.929939695,6.184291338,7.780229813,8.524315493,8.8811713,8.628741024,9.330806914,9.430189588,9.588970225,10.17965603,10.27903519,10.78994295,12.34925705,12.57966664,12.20365226,10.85713394,11.22102342,13.61669981,15.34021342,15.4381325,14.08776529,15.47603466,17.91482692,17.34141612,361.5719315
Africa,        Guinea-Bissau,All,0.358231477,0.357252916,0.357252916,0.357252916,0.477641969,0.535879081,0.460933462,0.795482832,0.914683193,0.925173047,1.131261923,1.131261923,1.20175786,1.316748857,1.316748857,1.316748857,1.263970759,1.316748857,1.316748857,1.31674915,0.996810199,1.015134401,1.037058967,1.205687635,1.247489089,1.263557824,1.292361623,1.373125267,1.337308596,1.385522714,1.421838483,1.442683673,1.471082742,1.505859308,1.582190268,1.636645605,1.703919237,1.37910155,1.385595689,1.385479047,1.323076238,1.395785439,47.9558433
Africa,        Kenya,All,29.38730206,29.52835489,29.51557675,28.94502309,28.65450016,30.14687063,31.65088711,29.0374981,33.02255611,35.62989059,35.93403482,33.32349094,36.08488733,37.2250832,38.04283554,40.41832732,42.28946439,39.3134883,43.31994569,41.10853238,45.62901902,46.44033818,46.86882352,44.62184997,48.01631156,52.1343196,57.20113327,57.5526889,56.80329807,62.04563459,67.37182019,69.64458917,68.86973876,72.58337849,75.85246679,89.57516533,94.18871401,94.94229222,102.2676024,99.16854567,98.8827482,103.5033505,2246.742378
Africa,        Lesotho,All,0.59791526,0.596281394,0.596281394,0.596281394,0.59791526,0.65590971,0.687983583,0.687983583,0.462991107,0.687983583,0.879974913,0.89397428,0.930790613,0.961769284,1.069166837,1.083166205,1.096245626,1.077166476,0.937149939,1.367558989,2.469333673,2.501634383,2.571520149,2.615822954,2.625378502,3.092995425,3.286820787,3.971566826,3.601711314,4.116399089,4.399593802,3.938087388,4.152652434,4.237322116,4.345667457,4.243065115,4.593149832,4.8917316,4.796123667,4.871747157,4.716764121,4.865919753,101.369497
Africa,        Liberia,All,9.254589664,8.553640664,8.596625534,8.578306607,7.660439209,7.752052012,6.124918873,4.799492507,5.973881731,4.992314103,2.40214679,1.353098915,1.418875546,1.565829636,1.565829636,1.565829636,1.626425375,1.622021412,1.678212895,1.678213482,1.890926032,2.016777031,1.989463786,2.178781731,2.363473859,2.766544166,2.833760357,2.644918651,2.343307126,2.138977256,3.367708693,3.749757383,4.158947285,3.678876058,4.84446527,4.862228243,5.590104222,4.83141838,5.488175941,5.487942657,5.240435078,5.528977733,168.7587112
Africa,        Libya,All,117.7406202,105.4414104,104.3012432,112.2888848,112.445381,123.6711935,129.3474893,133.001341,136.1786688,140.9012201,148.8898318,155.4357586,145.0502441,150.2677335,155.3591091,162.2190748,171.4449764,180.5352192,173.7407707,156.8411342,212.945494,214.6596713,221.282352,218.0154957,223.3465041,230.980387,211.7966163,210.3976583,218.430957,249.9860976,263.621274,173.0194197,215.5825525,231.8700969,226.4523061,180.2088678,176.3886652,199.0396821,205.1038417,212.9812456,186.5266781,190.4079146,7488.145082
Africa,        Madagascar,All,5.515521424,4.913275176,4.516492978,5.819631957,5.821365173,6.170858181,4.376469407,6.061623373,6.603330151,4.957428223,4.897059026,5.073107348,5.490993223,5.550792691,6.034767317,6.332822731,6.512624693,6.66374448,6.769634187,6.786705808,9.587129745,9.408160396,7.267412996,9.301101338,10.11644816,9.790668912,9.641731617,10.29004935,10.90227932,9.618955682,10.1972798,11.42812925,13.49709677,14.15963338,15.37769561,16.81758398,17.63118557,16.16492822,15.56020729,18.68677975,12.63083695,14.67879311,387.6223347
Africa,        Malawi,All,3.545433375,3.710873734,3.50879728,3.268204101,3.247545597,3.584775971,3.550799193,3.711428516,3.722084834,4.189192695,4.706534219,5.379829721,5.457056596,5.335795953,5.663635485,5.898020855,5.984418477,6.019346267,6.386227118,6.304743108,6.807817692,6.685958599,6.606099369,6.940207668,7.401365622,7.199473509,7.436010306,7.408091872,8.444313831,7.86264901,9.427544045,9.493622245,9.531839745,9.690469158,9.974334416,9.610863726,10.12328021,10.43194505,9.962427568,10.1471915,9.751612059,9.248348738,283.360209
Africa,        Mali,All,2.053845404,2.646187937,2.117932193,2.172376393,2.208092834,2.383068226,1.973921698,2.241336057,1.43374621,2.438134906,2.480011093,2.485133956,2.677334244,2.699985918,2.706479763,2.715288275,2.813190653,2.850353394,2.914445752,2.916402873,4.40294623,4.454895525,4.313811627,4.328548359,4.501901902,4.986445963,5.852104992,6.888552908,8.224629438,10.39628459,11.76104505,12.89697118,13.71373764,14.11756201,15.78315707,17.25747677,21.91999657,23.83385972,24.79355319,25.33312056,24.2565156,25.59735745,338.5417421
