Continent,country,Energy,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Consumption
Africa,        Ghana,Neuclear & Renewables,15.61860673,15.88617374,14.61354641,7.635095378,5.25306808,8.900745796,13.15839384,13.84423271,14.27102794,15.54703005,17.07171415,18.36387931,19.5235065,18.52798509,17.92536144,18.01233088,19.58835795,19.93761923,11.82929603,15.30965375,19.80910122,19.9997279,15.33732174,11.79207566,15.596574,16.54422303,16.07166149,10.90419072,17.49060277,18.96061366,18.91402666,20.74393003,21.7833862,22.33648406,22.72894994,15.49738618,15.5731633,15.3387384,15.59172544,17.80324168,17.20199894,17.32958198,684.1663303
Africa,        Guinea,Neuclear & Renewables,0.450465232,0.453283892,0.453327549,0.471601959,0.4741326,0.492816331,0.498890514,0.503706555,0.508188576,0.51961792,0.527266978,0.538163648,0.539376668,0.54369666,0.550111016,0.577090456,0.5907759,0.852836565,0.917230347,1.171521238,1.213490558,1.653052674,1.755625821,1.1747835,1.611143712,1.432626723,1.325257752,1.543574396,1.512904328,1.481028272,1.380373396,1.178285436,1.35756862,1.347437266,1.18980561,2.462881234,2.988565719,3.328514281,2.032677538,3.420615315,6.403088099,5.194958269,58.62235971
Africa,        Guinea-Bissau,Neuclear & Renewables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000835929,0.002730467,0.002704976,0.002699409,0.005334944,0.00521833,0.005140978,0.005140978,0.029806011
Africa,        Kenya,Neuclear & Renewables,3.920769245,4.920167633,5.174296788,5.920834125,5.889928192,6.778384474,7.139475916,7.281166907,8.584661205,9.134037377,9.375085254,10.04001272,9.977424106,10.71062115,10.60492023,11.17887002,11.77177457,11.26049103,11.36113331,8.839160126,6.347719889,9.786613716,11.52028388,13.038362,12.44683748,12.6486679,13.25894822,13.83866073,11.90160228,10.63607463,14.50826359,14.68779202,17.14962021,17.09968041,18.92993275,23.336048,22.51753521,22.70709507,26.19238428,26.92312774,28.03254031,28.11826771,545.4892721
Africa,        Lesotho,Neuclear & Renewables,0,0,0,0,0,0,0,0,0,0,0.191945472,0.205941496,0.240931556,0.280920196,0.30991196,0.323907984,0.33490486,0.317909688,0.208940644,0.63924689,0.860201413,0.879652511,0.91664171,0.961853661,0.890497027,1.335438037,1.554582113,1.645878862,1.73232441,1.975338024,2.17924903,1.61566353,1.643977292,1.722408997,1.719733907,1.712384881,1.785072907,1.842891183,1.836552421,1.847808016,1.829361029,1.819247841,37.36131955
Africa,        Liberia,Neuclear & Renewables,1.007459697,0.961697199,1.004671802,0.986356958,0.68213916,0.792791489,0.96411357,0.964674372,0.971003172,0.950595136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008098227,0.010669888,0.01043666,0.010281956,0.010281956,9.335270949
Africa,        Libya,Neuclear & Renewables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046986652,0.032990628,-0.026992332,-0.047986368,-0.028991764,-0.064825664,-0.047900812,0.066503968,0.085346212,0.110266448,0.021843736,0.397533024,0.323509504,0.486207716,0.796652936,1.279206356,1.367645476,4.797995716
Africa,        Madagascar,Neuclear & Renewables,0.444377864,0.465534808,0.692243265,0.755179372,0.77084784,0.780547605,0.814140348,0.873091362,0.9074796,0.959764864,1.030151668,1.015172336,1.036330452,1.039064728,1.048838036,1.114902504,1.27547002,1.34658405,1.4938605,1.54305227,1.61400222,1.598556432,1.594668615,1.7918415,1.860592192,1.877942187,1.833854477,2.061960544,1.997957624,2.09900512,2.056553522,1.997221022,2.141105411,2.312951669,2.529047373,2.616087711,2.490119686,2.225878808,2.672246728,2.435412777,1.819281536,1.911081366,64.9440026
Africa,        Malawi,Neuclear & Renewables,1.178950253,1.158775152,1.23952478,1.364488108,1.417339448,1.437656654,1.547703352,1.70244427,1.703036716,1.730022016,2.124306842,2.271906764,2.327198208,2.328834027,2.451318868,2.513818112,2.56305852,2.591426194,2.972782395,2.882361716,3.1649274,3.2758865,3.388506617,3.48205302,3.795857778,3.94510729,4.008470298,4.072273685,4.513044133,4.370453632,5.070348592,5.216168539,5.321074259,5.355477733,5.643149528,5.528106301,5.441592191,5.148876694,3.884481488,3.943427228,3.893189741,3.147384611,135.1168097
Africa,        Mali,Neuclear & Renewables,0.252625772,0.251143778,0.32161731,0.376048506,0.40683636,0.407109143,0.483587124,0.48844272,0.502138712,0.513504768,0.551649266,0.556510136,0.630282848,0.658477066,0.66496936,0.673775768,0.6362202,0.679276843,0.68717583,0.68913014,0.696412069,0.708451146,0.505398923,0.49424705,0.527859424,0.909192771,1.033203849,1.101096344,1.318585556,1.676074856,3.040509345,3.375190353,3.571410988,3.220284183,4.101689713,3.11787453,3.814754813,3.814845936,3.527217798,2.368069364,2.328548938,2.459643877,58.14108377
