state,lat,lon,capacity_mw,capacity_factor,twh_per_year,country_code,country
TX,27.603094,-98.867989,1.5,0.35,0.004598999999999999,USA,United States
TX,27.550896,-98.955292,1.5,0.35,0.004598999999999999,USA,United States
TX,27.598595,-98.913391,1.5,0.35,0.004598999999999999,USA,United States
TX,27.538795,-98.97509,1.5,0.35,0.004598999999999999,USA,United States
TX,27.578396,-98.94529,1.5,0.35,0.004598999999999999,USA,United States
TX,27.535795,-98.974594,1.5,0.35,0.004598999999999999,USA,United States
TX,27.599396,-98.855392,1.5,0.35,0.004598999999999999,USA,United States
TX,27.566595,-98.926094,1.5,0.35,0.004598999999999999,USA,United States
TX,27.578495,-98.875092,1.5,0.35,0.004598999999999999,USA,United States
TX,27.563395,-98.884491,1.5,0.35,0.004598999999999999,USA,United States
TX,27.597795,-98.873795,1.5,0.35,0.004598999999999999,USA,United States
TX,27.580496,-98.944489,1.5,0.35,0.004598999999999999,USA,United States
TX,27.575994,-98.922691,1.5,0.35,0.004598999999999999,USA,United States
CA,34.6232,-117.112557,1.5,0.35,0.004598999999999999,USA,United States
CA,34.621077,-117.111131,1.5,0.35,0.004598999999999999,USA,United States
CA,38.687595,-121.935188,1.5,0.35,0.004598999999999999,USA,United States
CA,34.560097,-117.305885,1.6,0.35,0.0049055999999999995,USA,United States
CA,34.561996,-117.30719,1.6,0.35,0.0049055999999999995,USA,United States
OK,36.639225,-99.612465,1.5,0.35,0.004598999999999999,USA,United States
OK,36.65728,-99.626404,1.5,0.35,0.004598999999999999,USA,United States
OK,36.63921,-99.603012,1.5,0.35,0.004598999999999999,USA,United States
OK,36.648163,-99.614395,1.5,0.35,0.004598999999999999,USA,United States
OK,36.640896,-99.640892,1.5,0.35,0.004598999999999999,USA,United States
OK,36.635994,-99.649788,1.5,0.35,0.004598999999999999,USA,United States
OK,36.639015,-99.598625,1.5,0.35,0.004598999999999999,USA,United States
OK,36.635994,-99.646889,1.5,0.35,0.004598999999999999,USA,United States
OK,36.659992,-99.617889,1.5,0.35,0.004598999999999999,USA,United States
OK,36.648495,-99.638885,1.5,0.35,0.004598999999999999,USA,United States
OK,36.639011,-99.592133,1.5,0.35,0.004598999999999999,USA,United States
OK,36.639278,-99.605034,1.5,0.35,0.004598999999999999,USA,United States
OK,36.639111,-99.590462,1.5,0.35,0.004598999999999999,USA,United States
OK,36.64854,-99.637085,1.5,0.35,0.004598999999999999,USA,United States
OK,36.639175,-99.600899,1.5,0.35,0.004598999999999999,USA,United States
OK,36.660217,-99.610558,1.5,0.35,0.004598999999999999,USA,United States
OK,36.638554,-99.593872,1.5,0.35,0.004598999999999999,USA,United States
OK,36.641193,-99.631393,1.5,0.35,0.004598999999999999,USA,United States
OK,36.632706,-99.659767,1.5,0.35,0.004598999999999999,USA,United States
OK,36.641693,-99.629593,1.5,0.35,0.004598999999999999,USA,United States
OK,36.634232,-99.654533,1.5,0.35,0.004598999999999999,USA,United States
OK,36.640694,-99.63549,1.5,0.35,0.004598999999999999,USA,United States
OK,36.641766,-99.573982,1.5,0.35,0.004598999999999999,USA,United States
OK,36.644794,-99.662491,1.5,0.35,0.004598999999999999,USA,United States
OK,36.638695,-99.562691,1.5,0.35,0.004598999999999999,USA,United States
OK,36.639214,-99.619499,1.5,0.35,0.004598999999999999,USA,United States
OK,36.638489,-99.595459,1.5,0.35,0.004598999999999999,USA,United States
OK,36.648396,-99.607994,1.5,0.35,0.004598999999999999,USA,United States
OK,36.641193,-99.633591,1.5,0.35,0.004598999999999999,USA,United States
OK,36.648598,-99.652893,1.5,0.35,0.004598999999999999,USA,United States
OK,36.647995,-99.598595,1.5,0.35,0.004598999999999999,USA,United States
OK,36.647392,-99.599991,1.5,0.35,0.004598999999999999,USA,United States
OK,36.640095,-99.643593,1.5,0.35,0.004598999999999999,USA,United States
OK,36.648094,-99.605789,1.5,0.35,0.004598999999999999,USA,United States
OK,36.646893,-99.657188,1.5,0.35,0.004598999999999999,USA,United States
OK,36.647964,-99.616356,1.5,0.35,0.004598999999999999,USA,United States
OK,36.639271,-99.610443,1.5,0.35,0.004598999999999999,USA,United States
OK,36.640594,-99.638794,1.5,0.35,0.004598999999999999,USA,United States
OK,36.64819,-99.625168,1.5,0.35,0.004598999999999999,USA,United States
OK,36.648293,-99.610092,1.5,0.35,0.004598999999999999,USA,United States
OK,36.648293,-99.622894,1.5,0.35,0.004598999999999999,USA,United States
OK,36.648823,-99.63324,1.5,0.35,0.004598999999999999,USA,United States
OK,36.647915,-99.620926,1.5,0.35,0.004598999999999999,USA,United States
OK,36.641514,-99.577293,1.5,0.35,0.004598999999999999,USA,United States
OK,36.649395,-99.648689,1.5,0.35,0.004598999999999999,USA,United States
OK,36.660709,-99.612648,1.5,0.35,0.004598999999999999,USA,United States
OK,36.648495,-99.603294,1.5,0.35,0.004598999999999999,USA,United States
OK,36.660278,-99.614876,1.5,0.35,0.004598999999999999,USA,United States
OK,36.656742,-99.624252,1.5,0.35,0.004598999999999999,USA,United States
OK,36.638981,-99.587204,1.5,0.35,0.004598999999999999,USA,United States
OK,36.641327,-99.579124,1.5,0.35,0.004598999999999999,USA,United States
OK,36.640495,-99.637192,1.5,0.35,0.004598999999999999,USA,United States
OK,36.634022,-99.656418,1.5,0.35,0.004598999999999999,USA,United States
OK,36.636192,-99.644691,1.5,0.35,0.004598999999999999,USA,United States
OK,36.642494,-99.627594,1.5,0.35,0.004598999999999999,USA,United States
OK,36.641479,-99.582672,1.5,0.35,0.004598999999999999,USA,United States
OK,36.638912,-99.560684,1.5,0.35,0.004598999999999999,USA,United States
OK,36.66095,-99.607666,1.5,0.35,0.004598999999999999,USA,United States
OK,36.642296,-99.625893,1.5,0.35,0.004598999999999999,USA,United States
OK,36.644794,-99.664589,1.5,0.35,0.004598999999999999,USA,United States
OK,36.64146,-99.5756,1.5,0.35,0.004598999999999999,USA,United States
OK,36.639595,-99.60659,1.5,0.35,0.004598999999999999,USA,United States
OK,36.639019,-99.585518,1.5,0.35,0.004598999999999999,USA,United States
OK,36.633572,-99.658081,1.5,0.35,0.004598999999999999,USA,United States
OK,36.658375,-99.631065,1.5,0.35,0.004598999999999999,USA,United States
OK,36.64883,-99.635025,1.5,0.35,0.004598999999999999,USA,United States
OK,36.638794,-99.564392,1.5,0.35,0.004598999999999999,USA,United States
OK,36.639294,-99.616989,1.5,0.35,0.004598999999999999,USA,United States
OK,36.638992,-99.614693,1.5,0.35,0.004598999999999999,USA,United States
OK,36.645992,-99.659988,1.5,0.35,0.004598999999999999,USA,United States
OK,36.657452,-99.628395,1.5,0.35,0.004598999999999999,USA,United States
OK,36.63855,-99.567902,1.5,0.35,0.004598999999999999,USA,United States
OK,36.647995,-99.59639,1.5,0.35,0.004598999999999999,USA,United States
OK,36.639568,-99.608597,1.5,0.35,0.004598999999999999,USA,United States
OK,36.647602,-99.618805,1.5,0.35,0.004598999999999999,USA,United States
OK,36.63908,-99.588783,1.5,0.35,0.004598999999999999,USA,United States
OK,36.641106,-99.580894,1.5,0.35,0.004598999999999999,USA,United States
OK,36.648495,-99.641388,1.5,0.35,0.004598999999999999,USA,United States
OK,36.647793,-99.61219,1.5,0.35,0.004598999999999999,USA,United States
OK,36.657608,-99.622398,1.5,0.35,0.004598999999999999,USA,United States
NE,40.569241,-98.334496,1.7,0.35,0.0052122,USA,United States
KS,38.502914,-101.148064,3.0,0.35,0.009197999999999998,USA,United States
KS,38.503395,-101.132591,3.0,0.35,0.009197999999999998,USA,United States
KS,38.503094,-101.188293,3.0,0.35,0.009197999999999998,USA,United States
KS,38.541393,-101.15229,3.0,0.35,0.009197999999999998,USA,United States
KS,38.532093,-101.179588,3.0,0.35,0.009197999999999998,USA,United States
KS,38.532093,-101.17569,3.0,0.35,0.009197999999999998,USA,United States
KS,38.541393,-101.161591,3.0,0.35,0.009197999999999998,USA,United States
KS,38.502995,-101.141792,3.0,0.35,0.009197999999999998,USA,United States
KS,38.532093,-101.16629,3.0,0.35,0.009197999999999998,USA,United States
KS,38.532093,-101.172493,3.0,0.35,0.009197999999999998,USA,United States
KS,38.541393,-101.149193,3.0,0.35,0.009197999999999998,USA,United States
KS,38.503094,-101.161491,3.0,0.35,0.009197999999999998,USA,United States
KS,38.502995,-101.144989,3.0,0.35,0.009197999999999998,USA,United States
KS,38.503094,-101.15419,3.0,0.35,0.009197999999999998,USA,United States
KS,38.503193,-101.17289,3.0,0.35,0.009197999999999998,USA,United States
KS,38.503151,-101.18528,3.0,0.35,0.009197999999999998,USA,United States
KS,38.541393,-101.144592,3.0,0.35,0.009197999999999998,USA,United States
KS,38.532093,-101.185493,3.0,0.35,0.009197999999999998,USA,United States
KS,38.503201,-101.166809,3.0,0.35,0.009197999999999998,USA,United States
KS,38.532093,-101.169388,3.0,0.35,0.009197999999999998,USA,United States
KS,38.503395,-101.135689,3.0,0.35,0.009197999999999998,USA,United States
KS,38.541492,-101.13839,3.0,0.35,0.009197999999999998,USA,United States
KS,38.502995,-101.138794,3.0,0.35,0.009197999999999998,USA,United States
KS,38.503193,-101.176292,3.0,0.35,0.009197999999999998,USA,United States
KS,38.503193,-101.18029,3.0,0.35,0.009197999999999998,USA,United States
KS,38.502995,-101.151093,3.0,0.35,0.009197999999999998,USA,United States
KS,38.541393,-101.155388,3.0,0.35,0.009197999999999998,USA,United States
KS,38.532093,-101.188591,3.0,0.35,0.009197999999999998,USA,United States
KS,38.541393,-101.141495,3.0,0.35,0.009197999999999998,USA,United States
KS,38.541393,-101.158493,3.0,0.35,0.009197999999999998,USA,United States
KS,38.503193,-101.169792,3.0,0.35,0.009197999999999998,USA,United States
KS,38.503395,-101.129494,3.0,0.35,0.009197999999999998,USA,United States
KS,38.503094,-101.157791,3.0,0.35,0.009197999999999998,USA,United States
IA,42.549591,-93.633293,1.5,0.35,0.004598999999999999,USA,United States
IA,42.546993,-93.630295,1.5,0.35,0.004598999999999999,USA,United States
IA,42.5452,-93.619301,1.5,0.35,0.004598999999999999,USA,United States
IA,42.580193,-93.694893,1.5,0.35,0.004598999999999999,USA,United States
IA,42.553692,-93.660194,1.5,0.35,0.004598999999999999,USA,United States
IA,42.523392,-93.683289,1.5,0.35,0.004598999999999999,USA,United States
IA,42.524391,-93.638695,1.5,0.35,0.004598999999999999,USA,United States
IA,42.573792,-93.661491,1.5,0.35,0.004598999999999999,USA,United States
IA,42.535892,-93.639992,1.5,0.35,0.004598999999999999,USA,United States
IA,42.515991,-93.638596,1.5,0.35,0.004598999999999999,USA,United States
IA,42.548191,-93.665794,1.5,0.35,0.004598999999999999,USA,United States
IA,42.543991,-93.645088,1.5,0.35,0.004598999999999999,USA,United States
IA,42.554192,-93.693588,1.5,0.35,0.004598999999999999,USA,United States
IA,42.531891,-93.639389,1.5,0.35,0.004598999999999999,USA,United States
IA,42.547691,-93.682793,1.5,0.35,0.004598999999999999,USA,United States
IA,42.530491,-93.65419,1.5,0.35,0.004598999999999999,USA,United States
IA,42.536892,-93.620094,1.5,0.35,0.004598999999999999,USA,United States
IA,42.535492,-93.671791,1.5,0.35,0.004598999999999999,USA,United States
IA,42.587017,-93.658127,1.5,0.35,0.004598999999999999,USA,United States
IA,42.548992,-93.645592,1.5,0.35,0.004598999999999999,USA,United States
IA,42.539192,-93.651489,1.5,0.35,0.004598999999999999,USA,United States
IA,42.552956,-93.667145,1.5,0.35,0.004598999999999999,USA,United States
IA,42.530891,-93.672493,1.5,0.35,0.004598999999999999,USA,United States
IA,42.543991,-93.639488,1.5,0.35,0.004598999999999999,USA,United States
IA,42.543892,-93.671692,1.5,0.35,0.004598999999999999,USA,United States
IA,42.542191,-93.693489,1.5,0.35,0.004598999999999999,USA,United States
IA,42.553699,-93.687401,1.5,0.35,0.004598999999999999,USA,United States
IA,42.547394,-93.658592,1.5,0.35,0.004598999999999999,USA,United States
IA,42.563293,-93.634491,1.5,0.35,0.004598999999999999,USA,United States
IA,42.516693,-93.691391,1.5,0.35,0.004598999999999999,USA,United States
IA,42.51609,-93.677994,1.5,0.35,0.004598999999999999,USA,United States
IA,42.557293,-93.678993,1.5,0.35,0.004598999999999999,USA,United States
IA,42.546791,-93.693192,1.5,0.35,0.004598999999999999,USA,United States
IA,42.52589,-93.693192,1.5,0.35,0.004598999999999999,USA,United States
IA,42.57349,-93.667992,1.5,0.35,0.004598999999999999,USA,United States
IA,42.587093,-93.665489,1.5,0.35,0.004598999999999999,USA,United States
IA,42.558193,-93.693192,1.5,0.35,0.004598999999999999,USA,United States
IA,42.538692,-93.644791,1.5,0.35,0.004598999999999999,USA,United States
IA,42.566792,-93.674095,1.5,0.35,0.004598999999999999,USA,United States
IA,42.55479,-93.628593,1.5,0.35,0.004598999999999999,USA,United States
IA,42.579491,-93.658691,1.5,0.35,0.004598999999999999,USA,United States
IA,42.55949,-93.658989,1.5,0.35,0.004598999999999999,USA,United States
IA,42.573593,-93.650795,1.5,0.35,0.004598999999999999,USA,United States
IA,42.544792,-93.633392,1.5,0.35,0.004598999999999999,USA,United States
IA,42.562492,-93.64019,1.5,0.35,0.004598999999999999,USA,United States
IA,42.53849,-93.665588,1.5,0.35,0.004598999999999999,USA,United States
IA,42.537292,-93.692993,1.5,0.35,0.004598999999999999,USA,United States
IA,42.56739,-93.647591,1.5,0.35,0.004598999999999999,USA,United States
IA,42.560291,-93.632393,1.5,0.35,0.004598999999999999,USA,United States
IA,42.531994,-93.693192,1.5,0.35,0.004598999999999999,USA,United States
IA,42.54969,-93.639091,1.5,0.35,0.004598999999999999,USA,United States
IA,42.539791,-93.628494,1.5,0.35,0.004598999999999999,USA,United States
IA,42.525791,-93.662895,1.5,0.35,0.004598999999999999,USA,United States
IA,42.585293,-93.694489,1.5,0.35,0.004598999999999999,USA,United States
IA,42.538391,-93.658195,1.5,0.35,0.004598999999999999,USA,United States
IA,42.579491,-93.674095,1.5,0.35,0.004598999999999999,USA,United States
IA,42.559193,-93.622093,1.5,0.35,0.004598999999999999,USA,United States
IA,42.563492,-93.690689,1.5,0.35,0.004598999999999999,USA,United States
IA,42.579491,-93.669395,1.5,0.35,0.004598999999999999,USA,United States
IA,42.543591,-93.662994,1.5,0.35,0.004598999999999999,USA,United States
IA,42.548092,-93.67289,1.5,0.35,0.004598999999999999,USA,United States
IA,42.553593,-93.645592,1.5,0.35,0.004598999999999999,USA,United States
IA,42.559532,-93.665161,1.5,0.35,0.004598999999999999,USA,United States
IA,42.593292,-93.652695,1.5,0.35,0.004598999999999999,USA,United States
IA,42.575592,-93.670891,1.5,0.35,0.004598999999999999,USA,United States
IA,42.531193,-93.680191,1.5,0.35,0.004598999999999999,USA,United States
IA,42.56739,-93.692993,1.5,0.35,0.004598999999999999,USA,United States
IA,42.566593,-93.661491,1.5,0.35,0.004598999999999999,USA,United States
IA,42.517891,-93.673889,1.5,0.35,0.004598999999999999,USA,United States
IA,42.519894,-93.651794,1.5,0.35,0.004598999999999999,USA,United States
IA,42.562794,-93.647896,1.5,0.35,0.004598999999999999,USA,United States
IA,42.591091,-93.665291,1.5,0.35,0.004598999999999999,USA,United States
IA,42.517193,-93.650093,1.5,0.35,0.004598999999999999,USA,United States
IA,42.55949,-93.639595,1.5,0.35,0.004598999999999999,USA,United States
IA,42.536591,-93.677795,1.5,0.35,0.004598999999999999,USA,United States
IA,42.55809,-93.645691,1.5,0.35,0.004598999999999999,USA,United States
IA,42.531994,-93.686089,1.5,0.35,0.004598999999999999,USA,United States
IA,42.531792,-93.666992,1.5,0.35,0.004598999999999999,USA,United States
IA,42.578793,-93.648193,1.5,0.35,0.004598999999999999,USA,United States
IA,42.54269,-93.678093,1.5,0.35,0.004598999999999999,USA,United States
IA,42.56229,-93.68399,1.5,0.35,0.004598999999999999,USA,United States
IA,42.536892,-93.63459,1.5,0.35,0.004598999999999999,USA,United States
IA,42.562492,-93.624893,1.5,0.35,0.004598999999999999,USA,United States
IA,42.524693,-93.672989,1.5,0.35,0.004598999999999999,USA,United States
IA,42.56739,-93.652992,1.5,0.35,0.004598999999999999,USA,United States
IA,42.581993,-93.687096,1.5,0.35,0.004598999999999999,USA,United States
IA,42.566593,-93.66539,1.5,0.35,0.004598999999999999,USA,United States
IA,42.536892,-93.68399,1.5,0.35,0.004598999999999999,USA,United States
IA,42.579491,-93.664093,1.5,0.35,0.004598999999999999,USA,United States
IA,42.573994,-93.656792,1.5,0.35,0.004598999999999999,USA,United States
IA,42.578693,-93.653992,1.5,0.35,0.004598999999999999,USA,United States
IA,42.593292,-93.648094,1.5,0.35,0.004598999999999999,USA,United States
IA,42.52029,-93.669395,1.5,0.35,0.004598999999999999,USA,United States
IA,42.552891,-93.678589,1.5,0.35,0.004598999999999999,USA,United States
IA,42.592693,-93.660492,1.5,0.35,0.004598999999999999,USA,United States
IA,42.557091,-93.67189,1.5,0.35,0.004598999999999999,USA,United States
IA,42.54269,-93.684593,1.5,0.35,0.004598999999999999,USA,United States
IA,42.576691,-93.690193,1.5,0.35,0.004598999999999999,USA,United States
IA,42.520592,-93.638596,1.5,0.35,0.004598999999999999,USA,United States
IA,42.516792,-93.663895,1.5,0.35,0.004598999999999999,USA,United States
IA,42.495556,-93.670639,1.0,0.35,0.003066,USA,United States
IA,42.568714,-93.626633,1.5,0.35,0.004598999999999999,USA,United States
IA,42.503792,-93.674492,1.0,0.35,0.003066,USA,United States
IA,42.568722,-93.619186,1.5,0.35,0.004598999999999999,USA,United States
IA,42.495392,-93.651489,1.0,0.35,0.003066,USA,United States
IA,42.505993,-93.638794,1.0,0.35,0.003066,USA,United States
IA,42.508492,-93.687492,1.0,0.35,0.003066,USA,United States
IA,42.495392,-93.641693,1.0,0.35,0.003066,USA,United States
IA,42.568729,-93.608818,1.5,0.35,0.004598999999999999,USA,United States
IA,42.503742,-93.657944,1.0,0.35,0.003066,USA,United States
IA,42.568729,-93.612534,1.5,0.35,0.004598999999999999,USA,United States
IA,42.56266,-93.652161,1.5,0.35,0.004598999999999999,USA,United States
IA,42.508492,-93.693695,1.0,0.35,0.003066,USA,United States
IA,42.505947,-93.644112,1.0,0.35,0.003066,USA,United States
IA,42.563255,-93.619156,1.5,0.35,0.004598999999999999,USA,United States
IA,42.503723,-93.668602,1.0,0.35,0.003066,USA,United States
IA,42.50375,-93.654404,1.0,0.35,0.003066,USA,United States
IA,42.495392,-93.667496,1.0,0.35,0.003066,USA,United States
IA,42.508492,-93.690994,1.0,0.35,0.003066,USA,United States
IA,42.508492,-93.68399,1.0,0.35,0.003066,USA,United States
IA,42.508892,-93.677795,1.0,0.35,0.003066,USA,United States
IA,42.505993,-93.641396,1.0,0.35,0.003066,USA,United States
IA,42.495392,-93.64859,1.0,0.35,0.003066,USA,United States
IA,42.495293,-93.660294,1.0,0.35,0.003066,USA,United States
IA,42.503792,-93.660591,1.0,0.35,0.003066,USA,United States
IA,42.550415,-93.619186,1.5,0.35,0.004598999999999999,USA,United States
IA,42.503693,-93.671295,1.0,0.35,0.003066,USA,United States
IA,42.503693,-93.665993,1.0,0.35,0.003066,USA,United States
IA,42.495491,-93.684792,1.0,0.35,0.003066,USA,United States
IA,42.559204,-93.615829,1.5,0.35,0.004598999999999999,USA,United States
IA,42.50843,-93.697258,1.0,0.35,0.003066,USA,United States
IA,42.495293,-93.663994,1.0,0.35,0.003066,USA,United States
IA,42.495491,-93.638893,1.0,0.35,0.003066,USA,United States
IA,42.495491,-93.673889,1.0,0.35,0.003066,USA,United States
IA,42.495392,-93.654289,1.0,0.35,0.003066,USA,United States
IA,42.508492,-93.68119,1.0,0.35,0.003066,USA,United States
IA,42.495491,-93.682091,1.0,0.35,0.003066,USA,United States
IA,42.495491,-93.679489,1.0,0.35,0.003066,USA,United States
IA,42.495392,-93.644196,1.0,0.35,0.003066,USA,United States
IA,42.504185,-93.650604,1.0,0.35,0.003066,USA,United States
IA,42.50489,-93.64859,1.0,0.35,0.003066,USA,United States
IA,42.568718,-93.622894,1.5,0.35,0.004598999999999999,USA,United States
IA,42.563282,-93.629631,1.5,0.35,0.004598999999999999,USA,United States
IA,42.503693,-93.663292,1.0,0.35,0.003066,USA,United States
IA,42.508392,-93.69989,1.0,0.35,0.003066,USA,United States
TX,32.437012,-99.203568,3.4,0.35,0.0104244,USA,United States
TX,32.427025,-99.147926,3.4,0.35,0.0104244,USA,United States
TX,32.446621,-99.163353,3.4,0.35,0.0104244,USA,United States
TX,32.48444,-99.200821,3.4,0.35,0.0104244,USA,United States
TX,32.466244,-99.200851,3.4,0.35,0.0104244,USA,United States
TX,32.4184,-99.171577,3.4,0.35,0.0104244,USA,United States
TX,32.441784,-99.192795,3.4,0.35,0.0104244,USA,United States
TX,32.435303,-99.199539,3.4,0.35,0.0104244,USA,United States
TX,32.409119,-99.201874,3.4,0.35,0.0104244,USA,United States
TX,32.424442,-99.197166,3.4,0.35,0.0104244,USA,United States
TX,32.409077,-99.197105,3.4,0.35,0.0104244,USA,United States
TX,32.43018,-99.187202,3.4,0.35,0.0104244,USA,United States
TX,32.447201,-99.153564,3.4,0.35,0.0104244,USA,United States
TX,32.43935,-99.186577,3.4,0.35,0.0104244,USA,United States
TX,32.418842,-99.203873,3.4,0.35,0.0104244,USA,United States
TX,32.47065,-99.195892,3.4,0.35,0.0104244,USA,United States
TX,32.403755,-99.172554,3.4,0.35,0.0104244,USA,United States
TX,32.446602,-99.168198,3.4,0.35,0.0104244,USA,United States
TX,32.419537,-99.186043,3.4,0.35,0.0104244,USA,United States
TX,32.41906,-99.18161,3.4,0.35,0.0104244,USA,United States
TX,32.4319,-99.191307,3.4,0.35,0.0104244,USA,United States
TX,32.420647,-99.199928,3.4,0.35,0.0104244,USA,United States
TX,32.394829,-99.172478,3.4,0.35,0.0104244,USA,United States
TX,32.396839,-99.18119,3.4,0.35,0.0104244,USA,United States
TX,32.4352,-99.177399,3.4,0.35,0.0104244,USA,United States
TX,32.426941,-99.15284,3.4,0.35,0.0104244,USA,United States
TX,32.455002,-99.204056,3.4,0.35,0.0104244,USA,United States
TX,32.395199,-99.177406,3.4,0.35,0.0104244,USA,United States
TX,32.454689,-99.19796,3.4,0.35,0.0104244,USA,United States
TX,32.403759,-99.192604,3.4,0.35,0.0104244,USA,United States
TX,32.446514,-99.187973,3.4,0.35,0.0104244,USA,United States
TX,32.446686,-99.172943,3.4,0.35,0.0104244,USA,United States
TX,32.405968,-99.184174,3.4,0.35,0.0104244,USA,United States
TX,32.418556,-99.16748,3.4,0.35,0.0104244,USA,United States
TX,32.433327,-99.172737,3.4,0.35,0.0104244,USA,United States
TX,32.432655,-99.16124,3.4,0.35,0.0104244,USA,United States
TX,32.418423,-99.176743,3.4,0.35,0.0104244,USA,United States
TX,32.403355,-99.177132,3.4,0.35,0.0104244,USA,United States
TX,32.43285,-99.166245,3.4,0.35,0.0104244,USA,United States
TX,32.482716,-99.196495,3.4,0.35,0.0104244,USA,United States
TX,32.38884,-99.181068,3.4,0.35,0.0104244,USA,United States
TX,32.446556,-99.183281,3.4,0.35,0.0104244,USA,United States
TX,32.419163,-99.162544,3.4,0.35,0.0104244,USA,United States
TX,32.446377,-99.178429,3.4,0.35,0.0104244,USA,United States
TX,32.437275,-99.181671,3.4,0.35,0.0104244,USA,United States
IA,43.051041,-93.426033,2.3,0.35,0.0070517999999999996,USA,United States
IA,43.054821,-93.448158,2.3,0.35,0.0070517999999999996,USA,United States
IA,43.051407,-93.469643,2.3,0.35,0.0070517999999999996,USA,United States
IA,43.069504,-93.450027,2.3,0.35,0.0070517999999999996,USA,United States
IA,43.050304,-93.431908,2.3,0.35,0.0070517999999999996,USA,United States
IA,43.062435,-93.460258,2.3,0.35,0.0070517999999999996,USA,United States
IA,43.077118,-93.474205,2.3,0.35,0.0070517999999999996,USA,United States
IA,43.06929,-93.455414,2.3,0.35,0.0070517999999999996,USA,United States
IA,43.056026,-93.44175,2.3,0.35,0.0070517999999999996,USA,United States
IA,43.07914,-93.464455,2.3,0.35,0.0070517999999999996,USA,United States
IA,43.049946,-93.473946,2.3,0.35,0.0070517999999999996,USA,United States
IA,43.077217,-93.468864,2.3,0.35,0.0070517999999999996,USA,United States
IA,43.061543,-93.472084,2.3,0.35,0.0070517999999999996,USA,United States
IA,43.081337,-93.460152,2.3,0.35,0.0070517999999999996,USA,United States
IA,43.062641,-93.467415,2.3,0.35,0.0070517999999999996,USA,United States
IA,43.048641,-93.440567,2.3,0.35,0.0070517999999999996,USA,United States
SD,43.847694,-99.248688,1.3,0.35,0.003985799999999999,USA,United States
SD,43.849392,-99.246994,1.3,0.35,0.003985799999999999,USA,United States
TX,32.396294,-100.661591,2.3,0.35,0.0070517999999999996,USA,United States
TX,32.392494,-100.630493,2.3,0.35,0.0070517999999999996,USA,United States
TX,32.391693,-100.627396,2.3,0.35,0.0070517999999999996,USA,United States
TX,32.386196,-100.617195,2.3,0.35,0.0070517999999999996,USA,United States
TX,32.396397,-100.664696,2.3,0.35,0.0070517999999999996,USA,United States
TX,32.381096,-100.634193,2.3,0.35,0.0070517999999999996,USA,United States
TX,32.394093,-100.583595,2.3,0.35,0.0070517999999999996,USA,United States
TX,32.380795,-100.607094,2.3,0.35,0.0070517999999999996,USA,United States
TX,32.394794,-100.659592,2.3,0.35,0.0070517999999999996,USA,United States
TX,32.383595,-100.611794,2.3,0.35,0.0070517999999999996,USA,United States
TX,32.389095,-100.622192,2.3,0.35,0.0070517999999999996,USA,United States
TX,32.386395,-100.641891,2.3,0.35,0.0070517999999999996,USA,United States
TX,32.405792,-100.594093,2.3,0.35,0.0070517999999999996,USA,United States
TX,32.392296,-100.58149,2.3,0.35,0.0070517999999999996,USA,United States
TX,32.377296,-100.62719,2.3,0.35,0.0070517999999999996,USA,United States
TX,32.384895,-100.614891,2.3,0.35,0.0070517999999999996,USA,United States
TX,32.393894,-100.601891,2.3,0.35,0.0070517999999999996,USA,United States
TX,32.377796,-100.630295,2.3,0.35,0.0070517999999999996,USA,United States
TX,32.387394,-100.619293,2.3,0.35,0.0070517999999999996,USA,United States
TX,32.395493,-100.604095,2.3,0.35,0.0070517999999999996,USA,United States
TX,32.400593,-100.57029,2.3,0.35,0.0070517999999999996,USA,United States
TX,32.399895,-100.647095,2.3,0.35,0.0070517999999999996,USA,United States
TX,32.379696,-100.631889,2.3,0.35,0.0070517999999999996,USA,United States
TX,32.397694,-100.587494,2.3,0.35,0.0070517999999999996,USA,United States
TX,32.407494,-100.561295,2.3,0.35,0.0070517999999999996,USA,United States
TX,32.390194,-100.577194,2.3,0.35,0.0070517999999999996,USA,United States
TX,32.410294,-100.566093,2.3,0.35,0.0070517999999999996,USA,United States
TX,32.382694,-100.639893,2.3,0.35,0.0070517999999999996,USA,United States
TX,32.390095,-100.62439,2.3,0.35,0.0070517999999999996,USA,United States
TX,32.391193,-100.597794,2.3,0.35,0.0070517999999999996,USA,United States
TX,32.399494,-100.61499,2.3,0.35,0.0070517999999999996,USA,United States
TX,32.404495,-100.591492,2.3,0.35,0.0070517999999999996,USA,United States
TX,32.400795,-100.617592,2.3,0.35,0.0070517999999999996,USA,United States
TX,32.388996,-100.647194,2.3,0.35,0.0070517999999999996,USA,United States
TX,32.380795,-100.610291,2.3,0.35,0.0070517999999999996,USA,United States
TX,32.408295,-100.564392,2.3,0.35,0.0070517999999999996,USA,United States
TX,32.387096,-100.594391,2.3,0.35,0.0070517999999999996,USA,United States
TX,32.388195,-100.644089,2.3,0.35,0.0070517999999999996,USA,United States
TX,32.389595,-100.573891,2.3,0.35,0.0070517999999999996,USA,United States
TX,32.396095,-100.585495,2.3,0.35,0.0070517999999999996,USA,United States
TX,32.396793,-100.568893,2.3,0.35,0.0070517999999999996,USA,United States
TX,27.573092,-97.581169,3.075,0.35,0.00942795,USA,United States
TX,27.580921,-97.532501,3.075,0.35,0.00942795,USA,United States
