Continent,country,Energy,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Production
    Africa,        Guinea,All,0.450572852,0.453392185,0.453435853,0.471714628,0.474245874,0.492934069,0.499009703,0.503826894,0.508309986,0.519742061,0.527392946,0.53829222,0.539505529,0.543826553,0.550242442,0.577228327,0.590917041,0.853040314,0.917449481,1.171801124,1.21378047,1.653447601,1.756045254,1.175064165,1.611528627,1.432968989,1.325574366,1.543943168,1.513265773,1.481382101,1.380703178,1.178566938,1.357892954,1.347759179,1.190089864,2.463469636,2.989279711,3.329309489,2.033163161,3.421432527,6.404617847,5.196199385,58.63636446
    Africa,        Guinea-Bissau,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000836129,0.002731119,0.002705622,0.002700054,0.005336219,0.005219577,0.005142206,0.005142206,0.029813132
    Africa,        Kenya,All,3.598495163,4.72600198,4.955317532,5.735031733,5.659895032,6.556788583,6.897967196,7.102127085,8.47364838,9.022875041,9.263306445,9.927821276,9.862646025,10.43866016,10.33972061,11.00964815,11.62136847,11.1164622,11.21559577,8.739059019,6.149621743,9.614828084,11.29951021,12.84855514,12.3022158,12.64763631,13.29644112,13.87521159,11.91841192,10.75759564,14.67448498,14.88978945,17.34326862,17.36104419,19.13522726,23.65712679,22.80440768,22.49414912,26.10318045,26.73284515,27.91883731,27.98432498,542.0711494
    Africa,        Lesotho,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584402095,0.861006836,0.863063308,0.936159949,0.964383469,0.871810569,1.345056781,1.526154698,1.60477395,1.68654048,1.853515354,1.984278498,1.395259379,1.355383102,1.440033148,1.45207686,1.45620563,1.415116044,1.457149022,1.439909179,1.307503963,1.288122658,1.288688283,30.37659325
    Africa,        Liberia,All,1.007700387,0.961926956,1.004911826,0.986592606,0.682302128,0.792980893,0.964343904,0.96490484,0.971235152,0.950822241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008100162,0.010672437,0.010439153,0.010284412,0.010284412,9.337501512
    Africa,        Libya,All,1180.756215,754.4175776,765.8314525,739.7565234,740.4110662,721.3382831,713.2864416,672.3250734,801.2170584,791.7771843,932.8966598,1005.701898,979.7057592,928.6866805,939.3328102,945.994371,960.1824281,992.3357363,955.6266541,899.0606718,966.4505143,940.0091522,912.0610527,967.3783276,1057.666302,1183.754277,1275.272988,1336.271679,1354.379277,1290.723373,1303.722758,402.1897188,1073.822449,773.876294,484.1932343,426.3027611,399.0904956,713.9351464,793.784419,887.0018905,396.9638997,930.4462878,37289.93684
    Africa,        Madagascar,All,0.444484029,0.465646028,0.692408647,0.75535979,0.771032002,0.780734084,0.814334853,0.87329995,0.907696404,0.959994159,1.030397779,1.015414869,1.036578039,1.039312969,1.049088612,1.115168863,1.27577474,1.34690576,1.494217395,1.543420917,1.614387818,1.59893834,1.595049594,1.792269585,1.861036702,1.878390842,1.834292599,2.062453163,1.998434952,2.099506589,2.057044849,1.997698174,2.141616938,2.313504251,2.529651582,2.616712715,2.490714595,2.226410588,2.672885149,2.435994616,1.819716177,1.911537938,64.95951764
    Africa,        Malawi,All,1.181231823,1.161051902,1.278934327,1.515125888,1.576507055,1.723518001,1.851862146,2.014405215,2.116067975,2.194010234,2.567377311,2.721407283,2.784229475,2.785656726,2.90086225,2.94875956,3.027454423,3.108350535,3.504414711,3.421463592,3.82059416,3.711893911,3.931744181,4.160719186,4.259277748,4.411584761,4.53798468,4.594648006,5.053349154,4.937207272,5.794295176,5.930479823,5.993939442,6.001440862,6.264826388,6.144965154,5.981059309,5.609042405,4.268669176,4.31850866,4.25773913,3.523443453,153.8901025
    Africa,        Mali,All,0.252686126,0.251203778,0.321694147,0.376138347,0.406933556,0.407206405,0.483702657,0.488559413,0.502258677,0.513627448,0.551781059,0.556643091,0.630433428,0.658634381,0.665128226,0.673936738,0.636372198,0.679439128,0.687340002,0.689294779,0.696578447,0.708620401,0.703610662,0.694356098,0.727976502,1.309891898,1.392434477,1.364347527,1.651885538,1.92216407,3.313573682,3.455203276,3.67425962,3.332348625,4.069271089,3.287311679,4.231647401,4.233738456,3.880044582,2.724619037,2.679089441,2.810215699,63.29620179
    Africa,        Mauritania,All,0.076110279,0.091903821,0.116422644,0.120241053,0.110147429,0.094912771,0.055105366,0.076337408,0.075641367,0.076432656,0.076212854,0.076461963,0.078804178,0.078552724,0.084652683,0.08461986,0.084849626,0.089793717,0.083676174,0.089908015,0.095667426,0.102961939,0.101367638,0.121660684,0.129157121,0.14358994,19.32543115,9.545962789,8.232973727,7.357662144,5.487617057,5.216352637,4.50987575,4.812269186,4.381280151,4.160773697,3.830746105,0.916128321,1.156091692,1.187453699,1.236700596,1.282756253,85.05526629
    Africa,        Mauritius,All,0.249641715,0.180744182,0.284929102,0.107908667,0.198877302,0.349034061,0.333693605,0.42443599,0.299539813,0.449424017,0.256075188,0.22632741,0.339464153,0.311189639,0.226748259,0.404966471,0.309095068,0.2753674,0.310797218,0.929049484,1.50975157,1.574712001,1.535421572,1.623131561,1.677281226,1.592383243,1.442637661,1.516192663,1.713686967,1.903283915,2.063961008,1.752685206,1.742985762,1.818370399,1.890085507,2.053904604,1.99110996,1.682133586,1.728267786,1.837290998,1.730352393,1.774728173,44.62166651
    Africa,        Morocco,All,10.95290745,9.966738334,8.748995851,8.631864271,8.551865832,8.704629449,8.887721121,8.111830312,8.409285225,8.06710021,8.308406721,8.466513297,7.546570377,6.253678591,7.781188738,7.051192398,10.02508476,9.502285101,7.854917237,3.96144155,3.273305571,4.238469192,3.994376464,5.734134939,5.992112151,4.113437031,4.29998224,4.260674813,4.289895943,9.149283752,12.57268893,8.391278125,7.639605449,12.81132235,11.20819809,13.17234708,13.72260154,13.70150079,18.48018064,21.02709463,19.20510863,22.30806491,389.3698801
    Africa,        Mozambique,All,40.82252214,10.15537489,9.065651538,15.44633963,1.688927242,0.456193641,0.11633355,0.073283912,0.148257079,0.152865312,0.856632473,0.978713126,0.975959441,1.030249193,1.094438263,1.13330169,1.517110851,3.054528229,5.245721768,23.62188893,29.44211758,36.43572553,38.4066248,33.18172272,46.84987684,62.81728438,70.66331808,74.99065489,77.37292626,79.31506012,83.64232717,96.40929455,134.5171741,149.3717664,159.8348111,165.2631486,166.7897391,219.2635501,224.4147835,182.555552,156.3925976,181.3926576,2586.957006
    Africa,        Namibia,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.384794381,2.560640511,1.807846842,2.934642964,3.46745243,4.083803258,4.106364372,4.311106005,4.442098624,4.655527144,4.808797772,4.624975476,4.521754757,4.265445699,3.993067027,3.553974314,3.9836079,4.478899717,3.584703875,4.18064355,4.170419217,3.795988003,4.541490677,3.704829752,3.444920622,4.864527084,3.851512459,106.1238344
    Africa,        Niger,All,0.118653199,0.177979653,0.266969772,0.77124565,0.889898849,0.895831465,0.735649661,0.972956059,0.919562222,1.014484664,0.913147799,0.92870923,0.792157366,0.92733268,0.928299811,1.01431146,1.079873271,0.966073017,1.075073663,0.999450173,0.938545538,0.968802085,1.085082004,1.120677993,1.403570551,1.080098641,1.04604508,1.016263306,1.085082004,1.132543225,1.409598122,5.823494326,14.22948955,14.14418508,14.33659491,10.36079029,9.882052241,9.810479565,9.607037404,9.020218361,8.221524362,6.844117342,140.9539516
    Africa,        Nigeria,All,1316.848442,932.6744987,838.0606292,812.0829586,913.8250006,983.2667428,970.1248736,894.2861782,967.9999432,1143.413504,1192.582886,1260.005465,1297.008014,1304.323788,1280.665564,1326.277584,1337.593333,1421.409945,1435.607196,1433.273937,1517.566925,1598.482198,1510.49935,1673.015318,1728.96537,1918.212778,1861.764551,1848.142974,1738.065692,1681.992044,1870.417932,2043.931431,2050.370037,1905.96362,1989.90297,1891.714421,1677.494516,1750.430424,1741.344902,1771.606441,1676.881366,1509.482114,62017.57785
