Continent,country,Energy,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Production
Asia & Oceania,        Afghanistan,Coal,0.690263668,0.725066903,0.84107749,0.84107749,0.858479107,0.875880725,0.928085577,0.968689253,0.800473814,0.736667786,0.609056023,0.545250287,0.046404411,0.040603676,0.034803235,0.02901393,0.017408358,0.011605572,0.011605572,0.005802786,0.005802786,0.150813822,0.121811322,0.203018674,0.197218233,0.191417498,0.203018674,1.409529836,2.012785417,2.900267318,4.205387743,8.584780524,7.192654063,7.813310382,8.801720316,7.917720087,9.849295514,12.70895564,14.18228975,12.40732829,0.330630144,9.366344289,120.3733843
Asia & Oceania,        American Samoa,Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Australia,Coal,695.8808991,791.1015008,801.097404,891.33119,950.8177766,1024.921413,1103.630951,1244.713553,1148.132606,1224.406784,1286.275771,1384.519488,1440.534695,1443.531909,1426.642463,1538.183494,1564.238335,1672.230302,1800.668782,1825.436238,1942.320976,2101.44154,2171.508288,2166.913922,2231.069104,2375.984932,2403.361704,2534.22474,2547.715201,2637.822997,2917.415604,2775.728494,2910.457728,3157.481141,3393.964271,3544.575544,3464.036646,3460.94421,3396.783221,3563.847303,3484.037853,3242.074417,87682.0054
Asia & Oceania,        Bangladesh,Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136581171,0.395297505,1.089125784,1.853961113,2.37404929,4.142348972,5.066270318,4.313672126,4.081162111,5.109101033,5.231474756,5.794393647,4.136230257,6.253294962,7.103792015,5.647545063,5.729127545,6.21658267,6.433456228,81.10746656
Asia & Oceania,        Bhutan,Coal,0.000242955,0.000436674,0.000633031,0.000826457,0.001945985,0.001954777,0.003897831,0.008909328,0.008938635,0.010726362,0.012543396,0.01436043,0.015444789,0.223623547,0.311128387,0.307887326,0.311128387,0.262514522,0.299699243,0.336883965,0.374068687,0.357356956,0.35643994,0.322426236,0.364556221,0.414573598,0.444600085,0.417834881,0.406916851,0.381837093,0.426897192,0.480810056,0.479968945,0.377943072,0.398103357,0.414014421,0.572573204,0.787543565,0.909077936,0.899355339,0.764724256,0.904216784,13.38953803
Asia & Oceania,        Brunei,Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Burma,Coal,0.269577802,0.397272797,0.475308253,0.503685049,0.617191353,0.6100973,0.695227102,0.524967499,0.461120148,0.461120148,0.489496651,0.532061551,0.517873153,0.539880659,0.488169923,0.527643228,0.488169923,0.449249054,0.475380348,0.939479259,3.599457019,4.242027648,3.451375782,2.789986836,2.094989208,1.875967446,3.201828435,2.766218859,2.226963611,2.124703868,4.22796146,4.236842653,4.743570941,4.307565133,4.122882384,3.33967772,5.366584129,6.957610458,10.24213856,12.58313952,13.81367392,16.54854161,129.3266784
Asia & Oceania,        Cambodia,Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        China,Coal,4047.679162,4057.404453,4349.097912,4663.766555,5151.336511,5693.407262,5835.435671,6057.681414,6395.651593,6880.480195,7044.635273,7077.139936,7274.713467,7515.104383,8025.127361,8434.177017,8909.143257,8650.026261,8503.585571,8382.972381,9034.61774,9604.701848,10119.51373,11976.44414,13854.35048,15437.3857,16772.72003,18013.90126,18950.62381,20334.01929,22377.58825,24570.59232,25749.98082,25940.53036,25682.1147,25043.47881,22908.02687,23600.69604,24690.68599,25683.10539,26040.14414,27538.00116,576871.7884
Asia & Oceania,        Cook Islands,Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
